id,followers,genres,name,popularity
3rJbSZv98yyWLNOvD6MsAV,76189.0,"['anime', 'anime rock', 'j-pixie', 'j-poprock', 'okinawan pop']",7!!,54
1bljHdc9g7V7ZLkYuf4yfy,134708.0,"['anime', 'anime rock', 'j-pixie']",Roselia,53
3w1Q754jb31h5CXQCcnLNL,105559.0,"['anime score', 'japanese vgm', 'sound team']",Capcom Sound Team,61
2RSmBT9gH02j53dMSw982t,32428.0,"['anime', 'anime score']",Yoko Takahashi,60
3oGVQWQy7lgTMuTnKUZZNZ,62173.0,"['anime score', 'japanese soundtrack', 'otacore']",Yuki Hayashi,68
40oxjbVm3kdeyJEiGsKrmd,268012.0,"['anime rock', 'honeyworks', 'j-division', 'j-pixie', 'vocaloid']",HoneyWorks,55
7MIbdLkqD1qQE35LSISIM6,210827.0,"['anime', 'anime rock', 'j-pixie', 'j-poprock', 'otacore']",GARNiDELiA,53
7hTZwqQILVH4bAbN67CeEz,229652.0,"['anime', 'idol rock', 'j-pop', 'j-poprock']",SCANDAL,55
5Kpt1mryjiwHa9goYPQG1o,356027.0,"['anime', 'anime rock', 'j-pop', 'j-poprock', 'j-rock']",flumpool,54
12dhEcVUnJVnIQLt91VdA3,46043.0,"['anime', 'japanese singer-songwriter']",Yuko Ando,58
11CxpTfZC60MYKjL7HESKR,81265.0,"['anime latino', 'j-metal', 'j-poprock', 'otacore', 'visual kei']",Nightmare,58
3R3WEsfL1WC1zLiz3XG9K5,701089.0,"['anime rock', 'j-division', 'j-pop', 'j-poprock', 'j-rock']",miwa,56
71hQB5jxdNiHk5gzZRhicQ,194216.0,"['anime rock', 'j-pop', 'japanese singer-songwriter']",Sonoko Inoue,60
5Qeyh2XKoITt1mlEVtzazC,271912.0,"['anime', 'j-pixie', 'japanese electropop']",DAOKO,61
0Riv2KnFcLZA3JSVryRg4y,234925.0,"['anime score', 'japanese soundtrack', 'otacore']",Hiroyuki Sawano,73
3PWp9R5HvbQgxI5KBx5kVd,694716.0,"['anime', 'j-pop', 'j-poprock', 'j-rock', 'otacore']",KANA-BOON,67
0k7JZhYS35IewiKNHW7KMj,503758.0,"['anime', 'anime rock', 'anime score', 'j-pop', 'j-poprock', 'otacore']",EGOIST,58
6cutt8thPFUICMfxaYerWd,317878.0,"['anime', 'j-pop', 'j-poprock', 'j-rock', 'japanese post-hardcore']",MY FIRST STORY,62
3eNYrVLcWfjJ9JdH9kiPJO,206374.0,"['anime', 'anime latino', 'otacore']",Linked Horizon,73
7qpGWSiolU9E5WbkvTaMDd,422576.0,"['anime', 'anime rock', 'honeyworks', 'j-division', 'j-pop', 'j-poprock']",CHiCO with HoneyWorks,58
5QeCklzEEYSSLWeUxuWeBy,70878.0,"['anime score', 'classic city pop', 'japanese jazz', 'japanese new wave', 'shibuya-kei', 'techno kayo']",Taeko Onuki,52
5W7F9IM2vsR9EDCk5T2Uqz,167047.0,"['anime score', 'j-pop', 'japanese folk', 'japanese singer-songwriter']",Yumi Arai,56
1LQQtqc1vQ1neUgZrjYlEU,420861.0,"['anime score', 'classic j-pop', 'j-pop', 'japanese singer-songwriter']",Yumi Matsutoya,58
6jTjjAjvYvMYfaqi837p5x,475928.0,"['anime', 'classic j-pop', 'j-pop', 'j-poprock', 'visual kei']",L'Arc-en-Ciel,60
1tcgfoMTT1szjUeaikxRjA,478800.0,"['anime score', 'compositional ambient', 'japanese classical', 'japanese contemporary classical', 'japanese soundtrack']",Ryuichi Sakamoto,61
7nzSoJISlVJsn7O0yTeMOB,512810.0,"['anime', 'anime score', 'japanese classical', 'japanese soundtrack', 'soundtrack']",Joe Hisaishi,71
5k3NfhEeZHpouIGDpjKOPo,44404.0,"['anime score', 'japanese soundtrack']",Shiro Sagisu,61
2uDsUIyCIqk9wKj17I8WAH,52858.0,"['anime score', 'chiptune', 'japanese vgm', 'video game music']",Yoko Shimomura,57
