id,followers,genres,name,popularity
3qNVuliS40BLgXGxhdBdqu,1820310.0,['k-pop'],TAEYEON,71
3JsHnjpbhX4SnySpvpa9DK,2893749.0,['korean ost'],V,67
48eO052eSDcn8aTxiv6QaG,3017706.0,"['k-pop', 'k-pop boy group']",NCT,65
6bwp9ObI8FWvMPCIWVBmhl,280490.0,['k-pop'],Red Velvet - IRENE & SEULGI,62
2PSJ6YriU7JsFucxACpU7Y,1444145.0,['k-pop'],CHUNG HA,72
2dIgFjalVxs4ThymZ67YCE,4344654.0,"['k-pop', 'k-pop boy group']",Stray Kids,80
01XYiBYaoMJcNhPokrg0l0,88200.0,"['k-pop', 'k-pop girl group']",STAYC,60
4XpUIb8uuNlIWVKmgKZXC0,969162.0,"['k-pop', 'k-rap', 'korean r&b']",ZICO,68
5t5FqBwTcgKTaWmfEbwQY9,799974.0,['k-pop boy group'],ENHYPEN,67
0b1sIQumIAsNbqAoIClSpy,5837700.0,"['k-pop', 'k-rap']",j-hope,67
73B9bjqS2Z5KLXNGqXf64m,105199.0,['k-pop'],Weeekly,67
3KonOYiLsU53m4yT7gNotP,742184.0,['k-pop'],TREASURE,70
