id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
09WAnxdBuebQopKhJT3oZS,TRELLAS,73,157673,0,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],2020-11-27,0.43,0.412,2,-5.372,1,0.0281,0.2,0.0,0.324,0.0508,90.872,4
7sOfmPd18RWp3FoCzpa7Kw,Soliá,74,159282,1,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],2020-02-28,0.71,0.81,2,-5.507,1,0.0854,0.117,0.000132,0.154,0.184,92.041,4
4MZSqgwlE71CWZ6qQ3gkKm,<3,72,157967,0,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],2020-02-28,0.631,0.665,10,-7.589,0,0.229,0.602,1.7e-06,0.152,0.634,80.353,4
4saHEjXw7O1NXJOzBkUKKG,Está Cabrón Ser Yo,71,227939,1,"['Bad Bunny', 'Anuel AA']","['4q3ewBCX7sLwd24euuV69X', '2R21vXR83lH98kGeO99Y66']",2020-02-28,0.81,0.854,10,-3.999,0,0.254,0.0732,0.0,0.123,0.879,154.083,4
2CoMYp2uIKsT09nreEZnZn,BENDICIONES,70,155060,0,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],2020-05-10,0.828,0.581,11,-9.909,1,0.0725,0.0378,0.0,0.103,0.843,143.995,4
5XqCz18k96K8tx6DAYM97i,PA' ROMPERLA,75,194200,1,"['Bad Bunny', 'Don Omar']","['4q3ewBCX7sLwd24euuV69X', '33ScadVnbm2X8kkUqOkC6Z']",2020-05-10,0.772,0.83,7,-5.019,1,0.0599,0.016,0.0,0.0843,0.697,94.011,4
5kqNIqFjijuzvVLhuY9B8j,La Zona,71,136893,1,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],2020-02-28,0.762,0.801,1,-3.661,0,0.0409,0.2,7.04e-05,0.254,0.81,93.992,4
1V8XneTrX6kKeoxYbk4x6h,Hablamos Mañana,72,240253,0,"['Bad Bunny', 'Duki', 'Pablo Chill-E']","['4q3ewBCX7sLwd24euuV69X', '1bAftSH8umNcGZ0uyV7LMg', '2XcZshqzPKm3iZcmt73R8D']",2020-02-28,0.683,0.677,1,-4.496,1,0.0469,0.0869,0.0,0.0998,0.514,156.019,4
53v2u51nq3CxiKUNphRzP1,Que Malo,72,167975,1,"['Bad Bunny', 'Ñengo Flow']","['4q3ewBCX7sLwd24euuV69X', '12vb80Km0Ew53ABfJOepVz']",2020-02-28,0.802,0.787,7,-6.181,0,0.0599,0.0832,0.0,0.153,0.446,94.026,4
5bmSver2b3ZXyuyLKtgnFI,BAD CON NICKY,72,202240,1,"['Bad Bunny', 'Nicky Jam']","['4q3ewBCX7sLwd24euuV69X', '1SupJlEpv7RS2tPNRaHViT']",2020-05-10,0.59,0.729,7,-4.95,0,0.0893,0.321,0.0,0.659,0.712,93.094,4
0fgsKar6uBO08vzHXkTjWi,P FKN R,69,258280,1,"['Bad Bunny', 'Kendo Kaponi', 'Arcangel']","['4q3ewBCX7sLwd24euuV69X', '1WMwuNKzEFtU6pPkdtryYS', '4SsVbpTthjScTS7U2hmr1X']",2020-02-28,0.82,0.635,5,-5.749,0,0.0772,0.409,0.0,0.244,0.528,101.024,4
5gCg2qMPzKkW4jS4dBKdDs,Puesto Pa' Guerrial,68,190207,1,"['Bad Bunny', 'Myke Towers']","['4q3ewBCX7sLwd24euuV69X', '7iK8PXO48WeuP03g8YR51W']",2020-02-28,0.867,0.686,4,-5.342,1,0.221,0.311,0.0,0.1,0.658,139.968,4
3XZeOzJ9tqnu58YP6cqApI,RONCA FREESTYLE,67,150060,1,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],2020-05-10,0.856,0.656,5,-6.483,0,0.131,0.165,0.0,0.0998,0.586,90.041,4
4EJHKSnHENfjOxXWryyNtL,MÁS DE UNA CITA,69,183520,1,"['Bad Bunny', 'Zion & Lennox']","['4q3ewBCX7sLwd24euuV69X', '21451j1KhjAiaYKflxBjr1']",2020-05-10,0.865,0.5,5,-10.805,1,0.0861,0.0122,7.73e-05,0.098,0.317,92.976,4
6NfC2FKfsfzuLIF4lThw0A,Así Soy Yo,67,226379,1,"['Anuel AA', 'Bad Bunny']","['2R21vXR83lH98kGeO99Y66', '4q3ewBCX7sLwd24euuV69X']",2020-05-29,0.732,0.807,10,-3.424,0,0.116,0.445,0.00152,0.0975,0.724,176.026,4
7GfSJBI4qbAG40RTa9jhVu,Crecia,55,270000,1,"['Justin Quiles', 'Bad Bunny', 'Almighty']","['14zUHaJZo1mnYtn6IBRaRP', '4q3ewBCX7sLwd24euuV69X', '6P6GTRTigHBp8ZesNtpCKH']",2017-01-27,0.718,0.702,6,-6.079,0,0.137,0.524,3.09e-06,0.149,0.525,120.052,4
4XgcpHJAulT6gSTPFODnB7,Pure,52,236360,0,"['Farruko', 'Bad Bunny', 'Bryant Myers', 'EZ El Ezeta', 'DJ Luian']","['329e4yvIujISKGKz1BZZbO', '4q3ewBCX7sLwd24euuV69X', '6w9ToX5slZ4uIdmD17hJ3c', '4nxZciIJ63XsyL0YfKCkgJ', '64aJYyrXljOodnUG6jvhRD']",2017-08-25,0.54,0.637,2,-9.523,1,0.304,0.445,0.0,0.185,0.488,90.927,3
2Iv7PCElmi1dZfzHWzMczA,Me Llueven,55,165995,1,"['Mark B.', 'Bad Bunny']","['0zZJhc1T0zBurhnBwQ2fcu', '4q3ewBCX7sLwd24euuV69X']",2017-01-16,0.853,0.724,7,-4.22,1,0.0712,0.289,0.0,0.687,0.6,121.989,4
3nQbCPy1vMFtXb4XEpOmgC,Demaga Ge Gi Go Gu,59,218921,1,"['El Alfa', 'Bad Bunny']","['2oQX8QiMXOyuqbcZEFsZfm', '4q3ewBCX7sLwd24euuV69X']",2018-02-09,0.609,0.904,8,-2.619,1,0.324,0.638,0.00416,0.229,0.471,149.149,5
1sNl87MiEoEVXffVgzh44o,Estamos Clear,56,275187,1,"['Miky Woodz', 'Bad Bunny']","['1pf0MPKfKdvS8J779mS1Ay', '4q3ewBCX7sLwd24euuV69X']",2018-04-20,0.853,0.66,9,-4.065,1,0.156,0.173,0.0,0.506,0.689,149.992,4
08wJw4VdkKImX4t1vL6MsO,Dime,57,284627,0,"['Revol', 'J Balvin', 'Bad Bunny', 'Arcangel', 'De La Ghetto']","['2wYOpkTJZGByNEOjEnSmoW', '1vyhD5VmyZ7KMfW5gqLgo5', '4q3ewBCX7sLwd24euuV69X', '4SsVbpTthjScTS7U2hmr1X', '3EiLUeyEcA6fbRPSHkG5kb']",2018-03-23,0.772,0.66,11,-5.067,0,0.115,0.369,0.0,0.119,0.422,135.956,4
0afpbPmRHldjP59YRslQz9,Mala y Peligrosa (feat. Bad Bunny),57,264193,0,"['Víctor Manuelle', 'Bad Bunny']","['4N5fp4zhTsVITZTVfsXpc2', '4q3ewBCX7sLwd24euuV69X']",2017-11-03,0.657,0.783,10,-4.076,0,0.106,0.688,2.84e-06,0.0465,0.926,177.926,4
2cpteAYHcd4cjSxAeCkA52,Yo Perreo Sola - Remix,68,174028,1,"['Bad Bunny', 'Nesi', 'Ivy Queen']","['4q3ewBCX7sLwd24euuV69X', '0f6U482Lbo91QNqNFH4Tat', '6p2442ymrT9lZEuCZJdYcH']",2020-10-14,0.845,0.733,11,-6.037,1,0.0581,0.0147,1.57e-05,0.357,0.394,97.01,4
42FWqCxAw5aG1FvjyVjIlH,Te Boté,67,275693,0,"['Darell', 'Casper Magico', 'Nio Garcia', 'Nicky Jam', 'Ozuna', 'Bad Bunny']","['1TtXnWcUs0FCkaZDPGYHdf', '1fux65HMCBvfJHqlBc4Nno', '5hdhHgpxyniooUiQVaPxQ0', '1SupJlEpv7RS2tPNRaHViT', '1i8SpTcr7yvPOmcqrbnVXY', '4q3ewBCX7sLwd24euuV69X']",2018-04-20,0.918,0.602,4,-3.986,0,0.115,0.401,7.28e-06,0.0805,0.158,96.518,4
65n40RsQ9SObH7hNvVTHp0,Explícale (feat. Cosculluela & Brytiago) - Remix,58,395667,0,"['Yandel', 'Bad Bunny', 'Noriel', 'Cosculluela', 'Brytiago']","['0eHQ9o50hj6ZDNBt6Ys1sD', '4q3ewBCX7sLwd24euuV69X', '3RtNN1VnooWEn3KQk03DUL', '00me4Ke1LsvMxt5kydlMyU', '00XhexlJEXQstHimpZN910']",2018-04-11,0.774,0.682,1,-4.099,1,0.126,0.0885,0.0,0.0963,0.587,125.026,4
