id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0sci7ppTZFm4mjcH3nu8yO,nasty,73,200733,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2020-10-30,0.772,0.506,6,-6.558,0,0.139,0.0814,1.1e-05,0.182,0.456,127.894,4
0v2LUO8oTHnkjQ8MmKuXyk,raindrops (an angel cried),67,37640,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2018-08-17,0.336,0.231,1,-6.217,1,0.0497,0.942,0.0,0.188,0.429,168.685,5
2CcQDI2IDhHbmBIFup58JE,Daydreamin',52,211293,0,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2013-01-01,0.675,0.648,7,-6.003,1,0.0317,0.234,0.0,0.561,0.322,114.051,3
6d8XhbAw4IoKPnVD07Sb9b,You’ll Never Know,52,214280,0,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2013-01-01,0.764,0.842,6,-3.835,1,0.059,0.0546,0.0,0.0351,0.869,105.015,4
2xSExwwFXzukzOdR6iVYMk,Boys Like You,53,194533,0,"['Who Is Fancy', 'Meghan Trainor', 'Ariana Grande']","['5QSx2vpiSchSeCwc0qmfNI', '6JL8zeS1NmiOftqZTRgdTz', '66CXWjxzNUsdJxJ2JdwvnR']",2015-11-23,0.739,0.597,0,-5.335,0,0.0801,0.0997,0.0,0.119,0.787,104.991,4
70khXICDeTTxgYtw3EysKH,sweetener,69,208493,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2018-08-17,0.721,0.459,4,-6.408,1,0.032,0.248,0.0,0.212,0.46,119.914,4
1xWH8zYtDeS9mW1JJG23VZ,R.E.M,69,245667,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2018-08-17,0.831,0.485,10,-6.677,0,0.15,0.375,1.47e-05,0.118,0.622,80.022,4
4T652DlATVHe0jdLKaN3Bw,in my head,71,222947,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2019-02-08,0.662,0.6,0,-6.402,1,0.0703,0.173,0.000137,0.109,0.331,134.979,4
2vdBo4ALPYbHRUPKgtE5iC,ghostin,71,271467,0,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2019-02-08,0.287,0.364,9,-8.295,1,0.0306,0.418,1.8e-05,0.185,0.11,103.777,4
7Dx9Z6Aon1qPS2N0rHSWTe,just like magic,73,149900,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2020-10-30,0.719,0.607,8,-5.156,1,0.165,0.08,0.0,0.125,0.464,128.006,4
